event_id,project_id,it_project_id,project_name,live_date,design_date,code_date,testing_date,acceptance_date,status,event_desc,date_created,date_updated,created_by,updated_by,deleted
93f431a416792d9530d5712fd6944ead,662d3f7123478ed16f6505474424d9ee,605114,"FA JCBA 120 days - Int'l Override on IPD-type sequences -Sec 3, Implementation LOA05/02/2015",1-Jul-15,,,,,Completed,"Rock: FA
Project Objective/Scope: FA JCBA 120 days
Group: 2 (Contractual Agreement)",,,1223,1223,0
83d4255ee8fe30664a6f881e0de5af52,662d3f7123478ed16f6505474424d9ee,605115,FA JCBA 120 days - ATC Hold/Actual OUT Time -Sec 3.L02/2015.,30-Sep-15,,,,,Completed,"Rock: FA
Project Objective/Scope: FA JCBA 120 days
Group: 2 (Contractual agreement)",,,1223,1223,0
431a088832ad010914dbb7412144186b,662d3f7123478ed16f6505474424d9ee,605116,FA JCBA 120 days - Diversion Pay -Sec 3.M02/2015,29-Dec-15,,,,,Completed,"Rock: FA
Project Objective/Scope: FA JCBA 120 days
Group: 2 (Contractual agreement)",,,1223,1223,0
50ae6dd0d79814de9f51abf59500d528,662d3f7123478ed16f6505474424d9ee,605117,FA JCBA - Active Status on Bid Leave,3-Sep-15,,,,,Cancelled,"Rock: FA
Project Objective/Scope: FA JCBA 120 days
Group: 2 (Contractual Agreement)",,,1223,1223,0
4fff261b5f2c3e7facaed0b063d4de09,662d3f7123478ed16f6505474424d9ee,605164,FA JCBA 120 days - Report time for IPD and the 1:00 NIPD report time - 11.M-N-LUS,1-Jan-16,,,,,Completed,Rock: FA,,,1223,1223,0
2cb4f75c57fb370346cf02ef7b7b596a,662d3f7123478ed16f6505474424d9ee,605161,FA JCBA 120 days - New vacation seniority date (seniority date adjustments for unpaid LOA's - 25),14-Aug-15,,,,,Cancelled,Rock: FA,,,1223,1223,0
eab390b2906770d1f43666cb3a34b61d,662d3f7123478ed16f6505474424d9ee,580643,FA LAA Contract - Combined Domestic/International Ops,29-May-15,,,,,Completed,"Rock: Flight Attendant
Group: 2 (Contractual Agreement)",,,1223,1223,0
31aa968789fd565dfc86fc07dd9c1569,662d3f7123478ed16f6505474424d9ee,580644,FA LAA Contract - Pay Protection Interim Solution  -Part 1 & 2,27-Feb-15,,,,,Completed,"Rock: Flight Attendant
Group: 2 (Contractual Agreement) ",,,1223,1223,0
5a1525b5e608ef68383a1ad8d320ace4,662d3f7123478ed16f6505474424d9ee,581048,LUS FA Contract - Phase 2 CATCREW replacement,31-Mar-16,,,,,On-Hold,"Rock: Flight Attendant
Group: 2
",,,1223,1223,0
6b0301936c6ca32deb0ccc4cdcc5dd78,662d3f7123478ed16f6505474424d9ee,581098,LUS FA Contract - Migrate to single  Crew Quals (Flight Attendents),17-Apr-14,,,,,Completed,"Migrating West Flight Attendants Crew Qual merged with East Flight Attendants in CATS.
Rock: Flight Attendant
Group: 2",,,1223,1223,0
b0d8b2baf72bcf7dedb8fc972cc9c2dc,662d3f7123478ed16f6505474424d9ee,590901,LUS FA Contract - CSD and LOD/O-LIP,8-Apr-15,,,,,Completed,"Rock: Flight Attendant
Group: 2",,,1223,1223,0
eff5c520a51d161417e387c5e9ae7dbf,662d3f7123478ed16f6505474424d9ee,605160,LUS FA Conttract - Phase 2 ISAP,1-Apr-16,,,,,Cancelled,Rock: FA,,,1223,1223,0
6355be980ccc6bca6b6f9de3903adf10,662d3f7123478ed16f6505474424d9ee,605159,LUS FA Contract - Phase 2 ETB,1-Mar-16,,,,,Cancelled,Rock: FA,,,1223,1223,0
86a3e4370228d2d3aca8ad1d55f122d6,662d3f7123478ed16f6505474424d9ee,605158,LUS FA Contract - IVR,6-Nov-15,,,,,Cancelled,Rock: FA,,,1223,1223,0
4e5a6204720196fdad875b57575bb3f5,662d3f7123478ed16f6505474424d9ee,605122,LUS FA Contract - Phase 2 Crew System Changes,31-Mar-16,,,,,Cancelled,"Rock: FA
Group: 2 (Enable Other Work)",,,1223,1223,0
7d5372d55f0e6e025907f1ae74311348,662d3f7123478ed16f6505474424d9ee,605121,LUS FA Contract - Phase 2 Reserves,15-Aug-16,,,,,Cancelled,"Rock: FA
Group: 2 (Enable Other Work)",,,1223,1223,0
b68e91c803ad5d9901a594ef9186b1bd,662d3f7123478ed16f6505474424d9ee,605120,LUS FA Contract - Phase 2 Crew Portal,31-Mar-16,,,,,Green,"Rock: FA
Group: 2 (Enable Other Work)",,,1223,1223,0
b2530d598e598a99658421f7ff4791ae,662d3f7123478ed16f6505474424d9ee,581047,LUS FA Contract - Reserve Assignment System,31-Mar-15,,,,,Completed,,,,1223,1223,0
7e59631ea0c78ca12bf5961c6736735f,662d3f7123478ed16f6505474424d9ee,581102,LUS FA Contract - PBS/RTBS Phase 2,30-Jan-15,,,,,Completed,"East and West in LUS PBS
Rock: Flight Attendant
Group: 2 (Contractual Agreement) 
Comments from WW 3/5: Includes enahancements for portal, etb reserves, pbs, tbs, ISAP",,,1223,1223,0
5842217ed07c20c960937b759c3770e8,662d3f7123478ed16f6505474424d9ee,596754,Pilot JCBA - Combined Dom/Intl Operation,14-Aug-15,,,,,Completed,"Rock: Pilot
Group: 2 (Enable FOS)",,,1223,1223,0
eb71bd7ab4b3e05fdc3b84feb57addf6,662d3f7123478ed16f6505474424d9ee,605167,Pilot JCBA - Seniority Fencing,4-Nov-16,,,,,Not Started,"Rock: Pilot
Project Objective/Scope: Work associated with single seniority with fencing",,,1223,1223,0
57932bbeab2e599ceca0018886d4646b,662d3f7123478ed16f6505474424d9ee,605166,Pilot JCBA - Single Seniority for Pilots,1-Sep-16,,,,,Not Started,Rock: Pilot,,,1223,1223,0
232406b14b80e50db729b024c99ddb4a,662d3f7123478ed16f6505474424d9ee,580626,Pilot MTA - Daily Open Time Coverage,31-Mar-16,,,,,Green,"Rock: Pilot
Group: 2 (Enable FOS)
Objective from WW 3/5: Automate the process to assign line pilots to trips in Open time based on the new rules in MTA.  The existing systems use the rules from the 2003 contract.  Must work with the new Reserve Assignment System.",,,1223,1223,0
b9a0f683a0d9f966a6736884edced312,662d3f7123478ed16f6505474424d9ee,580638,Pilot MTA - New Daily Reserve Assignment System,31-Mar-16,,,,,Green,"Rock: Pilot
Group: 2 (Enable FOS)
Objective from WW 3/5: New application is planned to manage reserve assignments based on MTA rules.  The rules are different from both LUS and LAA contract.  Retired because the understanding is Combined FOS Pilot can not take place under existing LAA work rules.  Crew Scheduling will require a tool to be able to manage the new rules.",,,1223,1223,0
d581e48c36876688a8eccca865c61376,662d3f7123478ed16f6505474424d9ee,590904,Pilot MTA - Pilot Electronic Notification,24-Jun-16,,,,,Not Started,"Rock: Pilot
Group: 2 (Enable FOS)
Objective from WW 3/5: Provide Pilots with electronic notification of Reserve Assignment  for assignment changes. Requires the ability to acknowledge the receipt of notification messages electronically
Comments from WW 3/5: Subproject of Reserve assignment ",,,1223,1223,0
fbca5126c9b56305088b78b68376982f,662d3f7123478ed16f6505474424d9ee,590306,Pilot MTA - Reserves Assignment - New Grievance Settlement,31-Mar-16,,,,,Green,"Rock: Pilot
Group: 2 (Enable FOS)
Objective from WW 3/5: FOS processing to support the awarding of long call/short call
Comments from WW 3/5: Not needed for mock bidding",,,1223,1223,0
da7538969fc1a1ff62a20dcda7b5075c,662d3f7123478ed16f6505474424d9ee,581039,Pilot MTA - Out-of-base flying,31-Mar-16,,,,,Completed,"Rock: Pilot
Group: 2 (Enable FOS)
Objective from WW 3/5: Part of DOTC 580626. New process to assign trips based on new out of base flying rules in MTA. Programming changes to be done inside FOS for legality etc. 
Comments from WW 3/5: Not linked to PBS",,,1223,1223,0
3d71c6fc5955daa18dced54eeb44b1e5,662d3f7123478ed16f6505474424d9ee,581042,Pilot MTA - Vacation payout - 5 hours (Eliminate CPA),10-Aug-16,,,,,Green,"Rock: Pilot
Group: 2 (Enable FOS)
Comments from WW 3/5: Ater last legacy AA base in PBS",,,1223,1223,0
16da0af3b080a59de4e05d5204ac5f92,662d3f7123478ed16f6505474424d9ee,580630,"Pilot MTA - Individual Project Monthly Max, Individual Flight Time Monthly Max  (Tied to PBS Implementation)",31-Mar-16,,,,,Green,"Rock: Pilot
Group: 2 (Enable FOS)
Comments from WW 3/5: LAA only. Use data 8 months later",,,1223,1223,0
82fb7e18ea9696363a02d3fa3c1ef111,662d3f7123478ed16f6505474424d9ee,579833,Pilot MTA - Develop Trip Trade System (Part 1),20-Nov-15,,,,,Green,"Per Section 15.P of the pilot MTA there is a contractual requirement that a Trip Trade System (TTS) shall be developed by the Company, with APA oversight and be based on the proof-of-concept that was completed in 2011 by the Company.
Rock: Pilot
Group: 2 (Enable FOS)",,,1223,1223,0
94d473e1d47725f8db3029c9ba3154c7,662d3f7123478ed16f6505474424d9ee,605125,Pilot MTA - Develop Trip Trade System Part 2,30-Jun-16,,,,,Yellow,"Rock: Pilot
Group: 2 (Enable FOS)",,,1223,1223,0
c32d219f1799700551fbd73c5079cc4c,662d3f7123478ed16f6505474424d9ee,581040,Pilot MTA - Rapid Re-accrual,10-May-16,,,,,Green,"Rock: Pilot
Group: 2 (Enable FOS)",,,1223,1223,0
37c281e0f31d5ecedb1e04fc71c12141,662d3f7123478ed16f6505474424d9ee,580634,Pilot MTA - Reserves Flying on Days Off (FODOTM) - Reserves DFP Procressing Change,30-Oct-15,,,,,Completed,"Rock: Pilot
Group: 2 (Enable FOS)",,,1223,1223,0
2ae9d48e8d29854bdf9b343fd02aaa24,662d3f7123478ed16f6505474424d9ee,605061,Pilot MTA - Eliminate LAA FTCPA,10-Aug-16,,,,,Green,"Rock: Pilot
Group: 2 (Enable FOS)",,,1223,1223,0
999c3f1f4ebfaf005005fcba83e4a724,662d3f7123478ed16f6505474424d9ee,605062,Pilot MTA - Regular and Reserve Daily rate & Credit,1-Apr-16,,,,,Green,"Rock: Pilot
Group: 2 (Enable FOS)",,,1223,1223,0
aecdb2bd26be6a06c7cff67a25f76b74,662d3f7123478ed16f6505474424d9ee,605094,Pilot MTA - Pilot 12 hour rest after training,1-Jan-16,,,,,Completed,"Rock: Pilot 
Project Objective/Scope: Pilots will receive 12 hours of rest after training.
Group: 2 (Enable FOS)",,,1223,1223,0
2245fb2d544ae24799574492714a337f,662d3f7123478ed16f6505474424d9ee,605101,Pilot MTA - Train crew schedulers & pilots on new applications related to reserve assignment and dotc - Business Readiness,14-Feb-16,,,,,Not Started,"Rock: Pilot
Group: 2 (Enable FOS)",,,1223,1223,0
4d9663d84c704693b083f58051950804,662d3f7123478ed16f6505474424d9ee,596570,Pilot PBS -   Disable Pilot Bid Ballot,31-Oct-16,,,,,Not Started,"Rock: Pilot
Group: 2 (Enable FOS)",,,1223,1223,0
cf0e06d5d06b10e510e921311bd0337e,662d3f7123478ed16f6505474424d9ee,605071,Pilot PBS - Flight Allocation System for Scuber,30-Dec-15,,,,,Green,"Rock: Pilot
Project Objective/Scope: Scuber is a new system for building crew pairings for the crew contractual month.  FAS loads the Combined General Schedule, pairings and bidlines into FOS Crews, assigns hotels and ground transportation based on crew parings. This project is to change FAS to accept pairings from Scuber.
Group: 2 (Enable FOS)",,,1223,1223,0
673e122aeb0a2da1aed2b37f2814e335,662d3f7123478ed16f6505474424d9ee,558147,Pilot PBS - Migrate to single Crew Pairing-Scuber,31-Mar-16,,,,,Green,This project is to move to Scuber as the pairing generator product for all AA pilots. LUS needs to move to the new version of Scuber in order to be able to import pairings into FOS.  LAA fleets are being moved from their current system to the new Scuber as well.  Contract with vendor needs to be negotiated.  Software to be deployed in data center. ,,,1223,1223,0
6ecad6192fcd74a9bf0619e77a37e860,662d3f7123478ed16f6505474424d9ee,605063,Pilot PBS - Golden day selection & assignment,31-Mar-16,,,,,Green,"Rock: Pilot
Group: 2 (Enable FOS)",,,1223,1223,0
4d216583ea7bd842dc8f6562ab1aef45,662d3f7123478ed16f6505474424d9ee,605092,Pilot PBS - Region and pairing types in FAS,31-Dec-15,,,,,Green,"Rock: Pilot
Project Objective/Scope: region and pairing types need to be assigned in FAS in order to be passed to the new PBS system.  
 
Group: 2 (Enable FOS)",,,1223,1223,0
2d9720ab866a122ecd51246c0fea410c,662d3f7123478ed16f6505474424d9ee,605096,Pilot PBS - Modifications to trip trade to support hybrid lines,31-Mar-16,,,,,Green,"Rock: Pilot 
Project Objective/Scope: Hybrid Lines 
Group: 2 (Enable FOS)",,,1223,1223,0
dcd00f9979aee2774892defb6df7d0ee,662d3f7123478ed16f6505474424d9ee,605106,Pilot PBS - LUS Imax (individual monthly max),31-Mar-16,,,,,Green,"Rock: Pilot
Group: 2 (Enable FOS)",,,1223,1223,0
777ca0645838c229107efb2b6cbfafdb,662d3f7123478ed16f6505474424d9ee,605128,Pilot PBS - AOS Application updates,1-Dec-15,,,,,Green,"Rock: Pilot
Project Objective/Scope: External system for integrated crew planning.
Group: 2 (Enable FOS)",,,1223,1223,0
152c01b3be4efce338e860adfcd8f10f,662d3f7123478ed16f6505474424d9ee,605127,Pilot PBS - Training Pairing Generator,31-Mar-16,,,,,Green,"Rock: Pilot
Project Objective/Scope: PBS Training Module will replace NRTAS as PBS is rolled out for the pilots.  LAA will be phased and LUS pilots will all come into PBS with April 2016 SFP.  
Group: 2 (Enable FOS)",,,1223,1223,0
14d45b57d3205cc038901e1290686fc1,662d3f7123478ed16f6505474424d9ee,605100,Pilot PBS - Training pilots on PBS - Business Readiness,31-Oct-16,,,,,Green,"Rock: Pilot
Project Objective/Scope: Train all pilots on PBS 
Group: 2 (enable FOS)",,,1223,1223,0
aa5d88b92345aff63948265ac7a10223,662d3f7123478ed16f6505474424d9ee,580754,Pilot Integration - FAR 117 LAA - Newly -Negotiated Contractual Provisions & FAA Mandates,5-May-16,,,,,Completed,"Rock: Pilot
Group: 2 (Regulatory Compliance)",,,1223,1223,0
510d7a0140fb84d5610a1973fb90e26e,662d3f7123478ed16f6505474424d9ee,605073,Pilot Integration - FOS Directory (HISEND msg expansion),1-Aug-16,,,,,Green,"Rock: Pilot
Project Objective/Scope: This function provides Pilots and Flight Attendants with an automated means of sending important messages to crew scheduling, planning, flight and flight services
Group: 2 (Enable FOS)",,,1223,1223,0
006bca8fbe4768d094ec62c66dc4b7be,662d3f7123478ed16f6505474424d9ee,605078,Pilot Integration - Flight Crew Resource Management (FCRM),30-Jun-16,,,,,Not Started,"Rock: Pilot
Project Objective/Scope:The payroll system derives it's crew data from the FCRM system. FCRM data base is a direct result of a physical capture of crew data from the FOS system in preset periodic dates.  Pilots and Flight Attendant payroll checks are based on the data capture from FOS.
Group 1",,,1223,1223,0
73e59d7fcb54610fe612fb821619484f,662d3f7123478ed16f6505474424d9ee,599556,Pilot Integration - Align Crew Scheduling Phone/IVR for Pilots,31-Aug-16,,,,,Green,"Rock: Pilot
Group: 2 (Enable FOS)
Objective from WW 3/5:Provides VOIP telephony services for call center locations both domestically (ie, SRO/SERO)  and internationally (MCLA, EMEA).  The VOIP platform is powered by the Genesys application suite. Provides hosted IVR (interactive voice response)functionality via the Genesys voice portal and Voxify.",,,1223,1223,0
1086ca07b94a21a3012e0cb1c894823e,662d3f7123478ed16f6505474424d9ee,605098,Pilot Integration - Training LUS crew schedulers - Business Readiness,15-Aug-16,,,,,Not Started,"Rock: pilot 
Project Objective/Scope: Train all LUS schedulers on how to work in FOS Crew and downline systems. 
Group: 2 (enable FOS)",,,1223,1223,0
e2dee52f0d8226644edc52c2c99ec542,662d3f7123478ed16f6505474424d9ee,605099,Pilot Integration - Training LUS pilots - Business Readiness,15-Aug-16,,,,,Not Started,"Rock: pilot
Project Objective/Scope: Train all LUS pilots on how to work in FOS Crew and downline systems. 
Group: 2 (enable FOS)",,,1223,1223,0
78e46e95c5335af41b95cfce0fccc33f,662d3f7123478ed16f6505474424d9ee,605102,Pilot Integration - Vacation management system for LAA,4-Aug-16,,,,,Green,"Rock: Pilot
Project Objective/Scope: Small (100-500)
Group: 2 (Enable FOS)",,,1223,1223,0
3fda26b96b0f7b2f3387cce5d660ddbd,662d3f7123478ed16f6505474424d9ee,605103,Pilot Integration - Vacation Bid and Award App - LAA (Pilots),31-Mar-16,,,,,Green,"Rock: Pilot
Project Objective/Scope: Small (100-500)
Group: 2 (Enable FOS)",,,1223,1223,0
fc5676f94ff15270e1c6cea94042c686,662d3f7123478ed16f6505474424d9ee,605137,Pilot Integration - Pilot Dashboard - Configuration Change and Testing,31-Mar-16,,,,,Green,"Rock: Interfacing Apps Upgrade to allow LUS pilots to use this app.
Project Objective/Scope:Upgrade Pilot Group: 2",,,1223,1223,0
1c95e8b5c5119cea514ac0d49f13487f,662d3f7123478ed16f6505474424d9ee,605093,Map Crew FOS data,1-Sep-15,,,,,Cancelled,Rock: Pilot,,,1223,1223,0
ed19092ebc0e870a63dc2b9c870fa3c4,662d3f7123478ed16f6505474424d9ee,605059,WebPCFOS Upgrade/Migration -EOSL,30-Jun-16,,,,,Green,"Rock: Pilot
Project Objective/Scope: OS and H/W upgrades for capacity. Also address some security concerns.
Moving to different data center
WebPCFOS is currently running Win 2003/SQL 2000, uses Active-X and Java Plug-ins.  This project will also add additional security checks to help control/throttle the pinging of FOS by third party crew member built apps.  Includes moving from TCC to CDC.
Group: 2 (Enable FOS)",,,1223,1223,0
965afb1645221aca5790af50f392e97c,662d3f7123478ed16f6505474424d9ee,605060,Crew Check-In (CCI) Operating System Upgrades - EOSL,27-Jan-16,,,,,Yellow,"Rock: Pilot
Project Objective/Scope: Upgrade WAS 8.5, Restful Web services, Java 
and mobileCCI iOS
Upgrade WAS 8.5, Restful Web services, Java
Group: 2 (Enable FOS)",,,1223,1223,0
49023e4e632875b94ac906d2d4d40b4e,662d3f7123478ed16f6505474424d9ee,605067,Maestro data to FOS,1-Aug-16,,,,,Yellow,"Rock: Pilot
Project Objective/Scope: Crew data to FOS. HP and Jeppesen work.
Currently, HP has not provided a date for this work. 
Group: 2 (Enable FOS)",,,1223,1223,0
432f686e6005c7bb9dd1317e4a0c132f,662d3f7123478ed16f6505474424d9ee,605082,CATS data to FOS,1-Aug-16,,,,,Red,"Rock: Pilot
Project Objective/Scope: Requires network assessment. Want to capture data on all FOS based applications.
Group: 2 (Enable FOS)",,,1223,1223,0
b9772c793c1b759ee20a4f59566fdbae,662d3f7123478ed16f6505474424d9ee,605084,Apps Server Migration,2-Mar-16,,,,,Green,"Rock: Crew
Project Objective/Scope: consolidating servers in LUS crew environment
Group: 2 (Enable other work)",,,1223,1223,0
04c2315b74704af788f5b95ef8e90612,662d3f7123478ed16f6505474424d9ee,557063,Pilot Time and Attendance,31-Mar-16,,,,,Green,"Pilot time and attendance recordkeeping and data retrieval. Handling all pilots in single system CAATS  for managing absences. Planned vacation will be required input to PBS System.   The system also handles and ""discussion"" records concerning absences for pilots 
Rock: Pilot
Group: 2 (Enable FOS)
Objective from WW 3/5: Handling all pilots in single system CAATS  for managing absences. Planned vacation will be required input to PBS System.   The system also handles and ""discussion"" records concerning absences for pilots 
",,,1223,1223,0
4e114918b5df5c666bd6549390f7a90c,662d3f7123478ed16f6505474424d9ee,557475,Pilot Certification Currency Records,31-Mar-16,,,,,Green,"Harmonize Training Records for all Pilots and Fleet types
Rock: Pilot
Group: 2 (Enable FOS)
Objective from WW 3/5: This project is to translate and migrate pilot training records into FOS, and also to hold older LUS records in a long term archive",,,1223,1223,0
f9012dec001d2fe7251dc2a15392173d,662d3f7123478ed16f6505474424d9ee,557567,Flight Academy Accounting Scheduling and Tracking (FAAST)/FItTrain,13-Jun-16,,,,,Green,"Provide scheduling and tracking of all Pilots an report creation. LUS pilots training records will need to be translated and Input into FOS and FAAST.  Need to determine how LUS records will be archived that are older than 5 years. Multiple training locations will require new rules for assigning pilots to transition training
Rock: Pilot
Group: 2 (Enable FOS)
",,,1223,1223,0
3ba8d19184e70f03f987ff52ef9851fa,662d3f7123478ed16f6505474424d9ee,557568,New Recurrent Training Schedule (NRTAS),1-Feb-16,,,,,Cancelled,"For NRTAS to schedule and assign all Pilots to ground school and simulator recurrent training each month;
Migrate Airways Pilot information then Harmonize for all Pilots and Fleet types
Rock: Pilot
Group: 2 (Enable FOS)
",,,1223,1223,0
7db3355d89116fd39fdfd03a096c5ce1,662d3f7123478ed16f6505474424d9ee,556600,Line Check Optimizer (LCO) Assignments,19-Aug-16,,,,,Green,"Streamlines the process for scheduling Check Airmen and Pilot check rides for both line and simulators. Allow CheckAirmen access to view schedules from PC and iPads.
This application has a FOS and Sharp  dependency. Enhance LCO to accommodate LUS check airmen 
Rock: Pilot
Group: 2 (Enable FOS)",,,1223,1223,0
0a32d4642b4405b1f8384a8ca130b06e,662d3f7123478ed16f6505474424d9ee,557473,Schoolhouse Application,31-Dec-15,,,,,Cancelled,"Add LUS Flight Trainiing Resources  (Classrooms and Instructors) for Pilot Training
Rock: Pilot
Group: 2 (Enable FOS)
Objective from WW 3/5: Load in the system LUS training locations, devices (simulators etc), Training course foot prints, LUS fleets and standards.
",,,1223,1223,0
ecd85eb00444757de7d6a89e6ba09272,662d3f7123478ed16f6505474424d9ee,605126,LUS change to 9 month recurrent training cycle,30-Jul-15,,,,,Completed,"Rock: Pilot
Project Objective/Scope: Changes are being made in LUS training systems to change the recurrent training cycle to conform to LAA 9 months
Group: Enable FOS",,,1223,1223,0
ae68a929b46ec112b568a7168a16c7fb,662d3f7123478ed16f6505474424d9ee,579821,Flighthub FOS Gateway H/W Refresh (EOL),28-Aug-15,,,,,Completed,"Move services to PHS platform and decommission current EOSL servers: HTMQSS01,02,03,04 & HTMQSP01,02,03,04
Rock: Other
Group: 2 Reduced costs",,,1223,1223,0
ab24de5ea7906d89aaf03679ca0f3ac9,662d3f7123478ed16f6505474424d9ee,579823,Flighthub Increase Capacity,30-Dec-15,,,,,Green,"4 Phases:
1. Increase Production throughput
2. MTE software development (Simple transformation)
3. SFPTest buildout
4. MTE s/w development (Complex transformation)
This will allow us to be prepared for integration and to minimize any down time that the extra load might put on the brokers.
Rock: Other
Group: 2",,,1223,1223,0
455b0b331ef5a40bb1a5d4126cf2ca71,662d3f7123478ed16f6505474424d9ee,605068,"Crew Services (formerly ""FOS Events"")",30-Aug-16,,,,,Green,"Rock: Pilot
Group: 2 (Enable FOS)
Objective/Scope:
Includes increase HP funding of 1.5 heads which covers understated maintenance budget.
Services over FOS (mainly updating FOS)
Capture of new data pushed via XPBC/S
A scope of work has been identified where new services supporting FOS are required and that work is in progress.  However as the requirements for new projects are finalized, the scope of services needed will change
",,,1223,1223,0
7465e04b89a008dc6a2999aff0953f1c,662d3f7123478ed16f6505474424d9ee,612860,FOI - <FA Flight Hub> Infrastructure - Capacity increase for Crew,31-Aug-16,,,,,Not Started,Increase storage capacity in preparation to store additional crew data from the new American integration effort. This also includes adding 2 new MTE VMs to each environment; add capacity to collectors as well.,,,1223,1223,0
78c0aa28614debc70819c2d3659a7458,662d3f7123478ed16f6505474424d9ee,612861,FOI - <FA Flight Hub/AirOps> Interface,31-Oct-17,,,,,Not Started,"Determine the scope of AirOps that stays with Flighthub and start the drain down of the applications.
Continuation of other FlightHub/AirOps project that we have (continue to fund in next phase)",,,1223,1223,0
32486474ebbfb157ff893e63ced44d0f,662d3f7123478ed16f6505474424d9ee,612862,FOI -FH Capacity Increase,2-Jun-17,,,,,Not Started,"Increase Flight Hub through put (more infrastructure) and build new FH SFP test environment, MTE Phase 3",,,1223,1223,0
d60201835c5ceeeb2879dce6fbf1fd75,662d3f7123478ed16f6505474424d9ee,612863,FOI - FOI FH GigaSpaces phase 2,4-Mar-17,,,,,Not Started,"Gradual migration of highly accessed flight data into cache in support of high consumption apps (e.g. AA.com).
Storage and cache for crew systems",,,1223,1223,0
364623e3feb7799d1185af3b03f07aac,662d3f7123478ed16f6505474424d9ee,612864,FOI - FOI FH Crew Services,4-Jul-17,,,,,Not Started,SOA services to support new FA applications,,,1223,1223,0
f6c94b038119739c04c0f4ad0e0893eb,662d3f7123478ed16f6505474424d9ee,615005,FlightCAPS 8.0 (New American),31-Aug-17,,,,,Green,"Incorporate all flight attendants into one attendance and performance tracking system that is currently in use by LAA managers to track LAA flight attendants.  This includes LUS and current LAA Latin America flight attendants.
This piece of work includes JCBA related work items.",,,1223,1223,0
4f6f8fd5090ef212ecf5762d770a1f2e,662d3f7123478ed16f6505474424d9ee,612882,Misc - FA Changes in AirVision,1-Nov-15,,,,,Green,Changes in AIrVision associated with Crewmeals changes in the FA JCBA,,,1223,1223,0
172d206f4028095dd2fb03dc55fabc82,662d3f7123478ed16f6505474424d9ee,557402,Consolidate Primary OCC/IOC,22-Jan-16,,,,,Green,"Combine existing US OCC and AA IOC into a single physical location
Rock: Flight Movement
Group: 2
Objective from WW 3/5: New IOC building, includes consolidation. Using IOC model for network. Upgrading network. Standard hardware & images being used.",,,1223,1223,0
19cbc2fc47fa88b373cd968bd7b41127,662d3f7123478ed16f6505474424d9ee,557572,Consolidate Back-Up OCC/IOC,29-Jan-16,,,,,Green,"Provide a single physical back-up location for the combined OCC/IOC
Rock: Flight Movement
Group: 2",,,1223,1223,0
f2589cd999c857bdf573e05099a4c9c8,662d3f7123478ed16f6505474424d9ee,557462,US Radio Closeout Task,11-Mar-15,,,,,Completed,"Modifications to the format and content of the US Radio Closeout
Revision cycle 9.  Dependency on Shares question
Comments: SOC Revision Cycle #9 ? Topic 756
Rock: Flight Movement
Group: 2
",,,1223,1223,0
c714e0f37f636ae480709cb51ea4a6a6,662d3f7123478ed16f6505474424d9ee,579968,LKA ? LookAhead Integration for PSS,31-Jul-15,,,,,Completed,"Analyze impact on LookAhead suite of applications for various integration milestones and make necessary changes to work with various mile stones 
8/11:  Per CR1574, Single FOS Partition owner has been removed from owner and this project is NO IMPACT to SFP Program - PIN
Rock: other
Group: 2 
Comments from WW 3/5: LKA needs production quality data in test environment in order to do volume/ performance testing",,,1223,1223,0
b38936db3e12903b191769097b0a4ea5,662d3f7123478ed16f6505474424d9ee,597333,LKA ? AAPASS Integration for PSS,31-Jul-15,,,,,Completed,"Analyze impact on LookAhead suite of applications for various integration milestones and make necessary changes to work with various mile stones 
8/11:  Per CR1573, this project is not part of SFP, removed owner Single FOS Partition from Owner field, NO IMPACT - PIN
Rock: Other
Group: 2
Comments from WW 3/5: LKA needs production quality data in test environment in order to do volume/ performance testing",,,1223,1223,0
fb4aa6d2506e922b0a22ecf518ca3f68,662d3f7123478ed16f6505474424d9ee,557067,US Departure Plan,11-Mar-15,,,,,Completed,"Modifications to the format and content of the US Departure Plan
SOC Revision Cycle #9 ? Topic 880
Rock: Flight Movement
Group: 2",,,1223,1223,0
1f426377a3eaa133587bd982c65cd8fe,662d3f7123478ed16f6505474424d9ee,557990,AA and US Wet Runway Analysis,9-Mar-15,,,,,Completed,"Modify both the existing AA and US processes to align Takeoff Performance Wet Runway Analysis
JRR update to include W for Wet Runway
Allow for alphanumeric TPS codes
Modification to AWR for additional V1 reduction",,,1223,1223,0
53ce0807daf00b0230375f9babc9e05c,662d3f7123478ed16f6505474424d9ee,580916,AA-US ACARS for SOC Project,9-Mar-15,,,,,Completed,"Harmonize Legacy US Airways and Legacy American Airlines ACARS processes. This includes aircraft and related back-end-sytsms as required to achieve SOC.
Rock: Flight Movement
Group: 2",,,1223,1223,0
5530de14863325e6b16a30382ec62d8f,662d3f7123478ed16f6505474424d9ee,580921,Hermes Message Format Harmonization,9-Mar-15,,,,,Completed,"Ensure Hermes is able to process LUS ACARS message format changes.
Rock: Flight Movement
Group: 2",,,1223,1223,0
23f2e7e20bf94ecd17912aedec4ab44a,662d3f7123478ed16f6505474424d9ee,582025,"Landing Distance (""OE Landing for L-US"")",6-Apr-15,,,,,Completed,"This application provides detailed Landing data for a specific airport on request from LUS flight Crews.
Rock: Flight Movement
Group: 2",,,1223,1223,0
